area_responsecode,form_type,domain,type,filter_key,code,var_purpose,question_description,domain_description,programa,question_split
Farmácia_groupForm.group5.group5a.dm5_q3,formulario,dm5,select_one yesNoNA,keep,dm5_q3,,"Existe um ficheiro móvel funcional para a gestão de levantamento de ARV´s na Farmácia? (Sistema de movimentação do FILA do mês corrente para o mês seguinte, incluindo o das DMM)",Gestão de Medicamentos Antiretrovirais,Farmácia,dm5_q3
Farmácia_groupForm.group5.group5a.dm5_q4,formulario,dm5,select_one yesNoNA,keep,dm5_q4,,"Os FILAS são devidamente preenchidos? (Escolha aleatoriamente 10 FILAS de pacientes atendidos na semana anterior):NID, Nº de Livro TARV, Linha e Página, Endereço?",Gestão de Medicamentos Antiretrovirais,Farmácia,dm5_q4
Farmácia_groupForm.group5.group5a.dm5_q5,formulario,dm5,select_one yesNoNA,keep,dm5_q5,,Os FILAs estão a ser actualizados à nível do LRDA e/ou no Sistema electrónico? ( use os FILAs seleccionados anteriormente).,Gestão de Medicamentos Antiretrovirais,Farmácia,dm5_q5
Farmácia_groupForm.group5.group5b.dm5_q6,formulario,dm5,select_one yesNoNA,keep,dm5_q6,,"Os registos da dispensa estão completos (regime terapêutico, quantidade de frascos aviados, tipo de dispensa, meses de terapêutica) e actualizados? (LRDA e FILA e/ou eFILA)",Gestão de Medicamentos Antiretrovirais,Farmácia,dm5_q6
Farmácia_groupForm.group5.group5b.dm5_q7,formulario,dm5,select_one yesNoNA,keep,dm5_q7,,O LRDA está devidamente identificado? (data de início e término do livro),Gestão de Medicamentos Antiretrovirais,Farmácia,dm5_q7
Farmácia_groupForm.group5.group5b.dm5_q8,formulario,dm5,select_one yesNoNA,keep,dm5_q8,,O LRDA manual é preenchido diariamente? (aplicável a US´s com ou sem sistemas electrónicos de gestão de pacientes),Gestão de Medicamentos Antiretrovirais,Farmácia,dm5_q8
Farmácia_groupForm.group5.group5b.dm5_q9,formulario,dm5,select_one yesNoNA,keep,dm5_q9,,Há conformidade nos dados compilados desde o início do mês estatistico até ao final do mesmo? (escolher um período e fazer a contagem até ao final do período),Gestão de Medicamentos Antiretrovirais,Farmácia,dm5_q9
Farmácia_groupForm.group5.group5b.dm5_q10,formulario,dm5,select_one yesNoNA,keep,dm5_q10,,"O LRDA está completamente preenchido? (todos os dados de consumo, somatórios e transportes)",Gestão de Medicamentos Antiretrovirais,Farmácia,dm5_q10
Farmácia_groupForm.group5.group5b.dm5_q11,formulario,dm5,select_one yesNoNA,keep,dm5_q11,,Existe consistência no preenchimento dos MMIA dos ultimos 3 meses? (Registar o Total de pacientes/Novos/DT/Total de pacientes na US),Gestão de Medicamentos Antiretrovirais,Farmácia,dm5_q11
Farmácia_groupForm.group5.group5b.dm5_q12,formulario,dm5,select_one yesNoNA,keep,dm5_q12,,É feita a revisão do MMIA com o gestor do Programa de HIV? (Cruzar com os dados do Programa: Avaliar se o MMIA está em conformidade com os somatórios do LRDA e para o balancete ajustado as Fichas de stock dos respectivos produtos),Gestão de Medicamentos Antiretrovirais,Farmácia,dm5_q12
Farmácia_groupForm.groupDS5.naCountG5,formulario,dm5,calculate,keep,naCountG5,naCount,,Gestão de Medicamentos Antiretrovirais,Farmácia,naCountG5
Farmácia_groupForm.groupDS5.yesCountG5,formulario,dm5,calculate,keep,yesCountG5,yesCount,,Gestão de Medicamentos Antiretrovirais,Farmácia,yesCountG5
Farmácia_groupForm.groupDS5.noCountG5,formulario,dm5,calculate,keep,noCountG5,noCount,,Gestão de Medicamentos Antiretrovirais,Farmácia,noCountG5
Farmácia_groupForm.groupDS5.domainScore5,formulario,dm5,calculate,keep,domainScore5,domain_score,,Gestão de Medicamentos Antiretrovirais,Farmácia,domainScore5
Farmácia_groupForm.groupDS5.FAR05_yes_values,formulario,dm5,note,remove,FAR05_yes_values,,,Gestão de Medicamentos Antiretrovirais,Farmácia,FAR05_yes_values
Farmácia_groupForm.groupDS5.FAR05_no_values,formulario,dm5,note,remove,FAR05_no_values,,,Gestão de Medicamentos Antiretrovirais,Farmácia,FAR05_no_values
Farmácia_groupForm.groupDS5.FAR05_Result_view,formulario,dm5,note,remove,FAR05_Result_view,,,Gestão de Medicamentos Antiretrovirais,Farmácia,FAR05_Result_view
Farmácia_groupForm.group6.group6a1.dm6_q1,formulario,dm6,note,remove,dm6_q1,,Registe o número de novos inícios TARV segundo o MMIA dos últimos 3 meses,Qualidade de dados,Farmácia,dm6_q1
Farmácia_groupForm.group6.group6a1.dm6_q2,formulario,dm6,integer,keep,dm6_q2,,Mes1,Qualidade de dados,Farmácia,dm6_q2
Farmácia_groupForm.group6.group6a1.dm6_q3,formulario,dm6,integer,keep,dm6_q3,,Mes2,Qualidade de dados,Farmácia,dm6_q3
Farmácia_groupForm.group6.group6a1.dm6_q4,formulario,dm6,integer,keep,dm6_q4,,Mês 3,Qualidade de dados,Farmácia,dm6_q4
Farmácia_groupForm.group6.group6a2.dm6_q5,formulario,dm6,note,remove,dm6_q5,,Registe o número de novos inícios TARV segundo o último Resumo Mensal de HIV e SIDA dos últimos 3 meses,Qualidade de dados,Farmácia,dm6_q5
Farmácia_groupForm.group6.group6a2.dm6_q6,formulario,dm6,integer,keep,dm6_q6,,Mês 1,Qualidade de dados,Farmácia,dm6_q6
Farmácia_groupForm.group6.group6a2.dm6_q7,formulario,dm6,integer,keep,dm6_q7,,Mês 2,Qualidade de dados,Farmácia,dm6_q7
Farmácia_groupForm.group6.group6a2.dm6_q8,formulario,dm6,integer,keep,dm6_q8,,Mês 3,Qualidade de dados,Farmácia,dm6_q8
Farmácia_groupForm.group6.group6a3.dm6_q9,formulario,dm6,note,remove,dm6_q9,,Registe o número de novos inícios TARV no SESP dos últimos 3 meses,Qualidade de dados,Farmácia,dm6_q9
Farmácia_groupForm.group6.group6a3.dm6_q10,formulario,dm6,integer,keep,dm6_q10,,Mês 1,Qualidade de dados,Farmácia,dm6_q10
Farmácia_groupForm.group6.group6a3.dm6_q11,formulario,dm6,integer,keep,dm6_q11,,Mês 2,Qualidade de dados,Farmácia,dm6_q11
Farmácia_groupForm.group6.group6a3.dm6_q12,formulario,dm6,integer,keep,dm6_q12,,Mês 3,Qualidade de dados,Farmácia,dm6_q12
Farmácia_groupForm.group6.group6a_review.inicios_mes1,formulario,dm6,calculate,keep,inicios_mes1,question_calc,,Qualidade de dados,Farmácia,inicios_mes1
Farmácia_groupForm.group6.group6a_review.inicios_mes2,formulario,dm6,calculate,keep,inicios_mes2,question_calc,,Qualidade de dados,Farmácia,inicios_mes2
Farmácia_groupForm.group6.group6a_review.inicios_mes3,formulario,dm6,calculate,keep,inicios_mes3,question_calc,,Qualidade de dados,Farmácia,inicios_mes3
Farmácia_groupForm.group6.group6a_review.inicios_mes1_view,formulario,dm6,note,remove,inicios_mes1_view,,,Qualidade de dados,Farmácia,inicios_mes1_view
Farmácia_groupForm.group6.group6a_review.inicios_mes2_view,formulario,dm6,note,remove,inicios_mes2_view,,,Qualidade de dados,Farmácia,inicios_mes2_view
Farmácia_groupForm.group6.group6a_review.inicios_mes3_view,formulario,dm6,note,remove,inicios_mes3_view,,,Qualidade de dados,Farmácia,inicios_mes3_view
Farmácia_groupForm.group7.group7b1.dm7_q1,formulario,dm7,note,remove,dm7_q1,,Registe o número de pacientes activos em TARV no MMIA dos últimos 3 meses,Qualidade de dados,Farmácia,dm7_q1
Farmácia_groupForm.group7.group7b1.dm7_q2,formulario,dm7,integer,keep,dm7_q2,,Mês 1,Qualidade de dados,Farmácia,dm7_q2
Farmácia_groupForm.group7.group7b1.dm7_q3,formulario,dm7,integer,keep,dm7_q3,,Mês 2,Qualidade de dados,Farmácia,dm7_q3
Farmácia_groupForm.group7.group7b1.dm7_q4,formulario,dm7,integer,keep,dm7_q4,,Mês 3,Qualidade de dados,Farmácia,dm7_q4
Farmácia_groupForm.group7.group7b2.dm7_q5,formulario,dm7,note,remove,dm7_q5,,Registe o número de pacientes activos em TARV no Resumo Mensal dos últimos 3 meses,Qualidade de dados,Farmácia,dm7_q5
Farmácia_groupForm.group7.group7b2.dm7_q6,formulario,dm7,integer,keep,dm7_q6,,Mês 1,Qualidade de dados,Farmácia,dm7_q6
Farmácia_groupForm.group7.group7b2.dm7_q7,formulario,dm7,integer,keep,dm7_q7,,Mês 2,Qualidade de dados,Farmácia,dm7_q7
Farmácia_groupForm.group7.group7b2.dm7_q8,formulario,dm7,integer,keep,dm7_q8,,Mês 3,Qualidade de dados,Farmácia,dm7_q8
Farmácia_groupForm.group7.group7b3.dm7_q9,formulario,dm7,note,remove,dm7_q9,,Registe o número de pacientes activos em TARV so SESP dos últimos 3 meses,Qualidade de dados,Farmácia,dm7_q9
Farmácia_groupForm.group7.group7b3.dm7_q10,formulario,dm7,integer,keep,dm7_q10,,Mês 1,Qualidade de dados,Farmácia,dm7_q10
Farmácia_groupForm.group7.group7b3.dm7_q11,formulario,dm7,integer,keep,dm7_q11,,Mês 2,Qualidade de dados,Farmácia,dm7_q11
Farmácia_groupForm.group7.group7b3.dm7_q12,formulario,dm7,integer,keep,dm7_q12,,Mês 3,Qualidade de dados,Farmácia,dm7_q12
Farmácia_groupForm.group7.group7b_review.activos_mes1,formulario,dm7,calculate,keep,activos_mes1,question_calc,,Qualidade de dados,Farmácia,activos_mes1
Farmácia_groupForm.group7.group7b_review.activos_mes2,formulario,dm7,calculate,keep,activos_mes2,question_calc,,Qualidade de dados,Farmácia,activos_mes2
Farmácia_groupForm.group7.group7b_review.activos_mes3,formulario,dm7,calculate,keep,activos_mes3,question_calc,,Qualidade de dados,Farmácia,activos_mes3
Farmácia_groupForm.group7.group7b_review.activos_mes1_view,formulario,dm7,note,remove,activos_mes1_view,,,Qualidade de dados,Farmácia,activos_mes1_view
Farmácia_groupForm.group7.group7b_review.activos_mes2_view,formulario,dm7,note,remove,activos_mes2_view,,,Qualidade de dados,Farmácia,activos_mes2_view
Farmácia_groupForm.group7.group7b_review.activos_mes3_view,formulario,dm7,note,remove,activos_mes3_view,,,Qualidade de dados,Farmácia,activos_mes3_view
Farmácia_groupForm.group8.group8c.dm8_q1,formulario,dm8,select_one yesNoNA,keep,dm8_q1,,A US implementa a Dispensa Trimestral de ARVs?,Qualidade de dados,Farmácia,dm8_q1
Farmácia_groupForm.group8.group8c1.dm8_q2,formulario,dm8,note,remove,dm8_q2,,Registe o número de pacientes em Dispensa Trimestral de ARV na Farmácia,Qualidade de dados,Farmácia,dm8_q2
Farmácia_groupForm.group8.group8c1.dm8_q3,formulario,dm8,integer,keep,dm8_q3,,Mês 1,Qualidade de dados,Farmácia,dm8_q3
Farmácia_groupForm.group8.group8c1.dm8_q4,formulario,dm8,integer,keep,dm8_q4,,Mês 2,Qualidade de dados,Farmácia,dm8_q4
Farmácia_groupForm.group8.group8c1.dm8_q5,formulario,dm8,integer,keep,dm8_q5,,Mês 3,Qualidade de dados,Farmácia,dm8_q5
Farmácia_groupForm.group8.group8c2.dm8_q6,formulario,dm8,note,remove,dm8_q6,,Registe o número de pacientes em Dispensa Trimestral de ARV no sistema electrónico (se tiver) ou algum outro registo adaptado pela US,Qualidade de dados,Farmácia,dm8_q6
Farmácia_groupForm.group8.group8c2.dm8_q7,formulario,dm8,integer,keep,dm8_q7,,Mês 1,Qualidade de dados,Farmácia,dm8_q7
Farmácia_groupForm.group8.group8c2.dm8_q8,formulario,dm8,integer,keep,dm8_q8,,Mês 2,Qualidade de dados,Farmácia,dm8_q8
Farmácia_groupForm.group8.group8c2.dm8_q9,formulario,dm8,integer,keep,dm8_q9,,Mês 3,Qualidade de dados,Farmácia,dm8_q9
Farmácia_groupForm.group8.group8c3.dm8_q10,formulario,dm8,note,remove,dm8_q10,,"Registe o número de pacientes em Dispensa Trimestral de ARV no SESP (FILA electrónico, na coluna 24)",Qualidade de dados,Farmácia,dm8_q10
Farmácia_groupForm.group8.group8c3.dm8_q11,formulario,dm8,integer,keep,dm8_q11,,Mês 1,Qualidade de dados,Farmácia,dm8_q11
Farmácia_groupForm.group8.group8c3.dm8_q12,formulario,dm8,integer,keep,dm8_q12,,Mês 2,Qualidade de dados,Farmácia,dm8_q12
Farmácia_groupForm.group8.group8c3.dm8_q13,formulario,dm8,integer,keep,dm8_q13,,Mês 3,Qualidade de dados,Farmácia,dm8_q13
Farmácia_groupForm.group8.group8c_review.dt_mes1,formulario,dm8,calculate,keep,dt_mes1,question_calc,,Qualidade de dados,Farmácia,dt_mes1
Farmácia_groupForm.group8.group8c_review.dt_mes2,formulario,dm8,calculate,keep,dt_mes2,question_calc,,Qualidade de dados,Farmácia,dt_mes2
Farmácia_groupForm.group8.group8c_review.dt_mes3,formulario,dm8,calculate,keep,dt_mes3,question_calc,,Qualidade de dados,Farmácia,dt_mes3
Farmácia_groupForm.group8.group8c_review.dt_mes1_view,formulario,dm8,note,remove,dt_mes1_view,,,Qualidade de dados,Farmácia,dt_mes1_view
Farmácia_groupForm.group8.group8c_review.dt_mes2_view,formulario,dm8,note,remove,dt_mes2_view,,,Qualidade de dados,Farmácia,dt_mes2_view
Farmácia_groupForm.group8.group8c_review.dt_mes3_view,formulario,dm8,note,remove,dt_mes3_view,,,Qualidade de dados,Farmácia,dt_mes3_view
Farmácia_groupForm.group9.group9a.dm9_q1,formulario,dm9,select_one yesNoNA,keep,dm9_q1,,Verifique se a Farmácia tem um sistema de gestão de inventário? (verificar se nas Fichas de Stock foi feito o registo do inventário no final do mês anterior ),Gestão de ARVs e medicamentos profiláticos,Farmácia,dm9_q1
Farmácia_groupForm.group9.group9b.dm9_q2,formulario,dm9,select_one yesNoNA,keep,dm9_q2,,Avalie se o registo deste sistema está actualizado? (data do último registo na Ficha de Stock),Gestão de ARVs e medicamentos profiláticos,Farmácia,dm9_q2
Farmácia_groupForm.group9.group9b.dm9_q3,formulario,dm9,select_one yesNoNA,keep,dm9_q3,,"Observe se a Farmácia submeteu todos os documentos necessários de previsão e consumo nos últimos 6 meses? Verificar os relatórios de 6 meses anteriores (MMIA, MMIT, MM TB, Requisição/Balancete)",Gestão de ARVs e medicamentos profiláticos,Farmácia,dm9_q3
Farmácia_groupForm.group9.group9c.dm9_q4,formulario,dm9,note,remove,dm9_q4,,Pegue nas Fichas de Stock e verifique se nos últimos seis meses houve ruptura no stock de:,Gestão de ARVs e medicamentos profiláticos,Farmácia,dm9_q4
Farmácia_groupForm.group9.group9c.dm9_q5,formulario,dm9,select_one yesNoNA,keep,dm9_q5,,ARV´s,Gestão de ARVs e medicamentos profiláticos,Farmácia,dm9_q5
Farmácia_groupForm.group9.group9c.dm9_q6,formulario,dm9,select_one yesNoNA,keep,dm9_q6,,Isoniazida 300 mg comp.,Gestão de ARVs e medicamentos profiláticos,Farmácia,dm9_q6
Farmácia_groupForm.group9.group9c.dm9_q7,formulario,dm9,select_one yesNoNA,keep,dm9_q7,,Isoniazida 100 mg comp.,Gestão de ARVs e medicamentos profiláticos,Farmácia,dm9_q7
Farmácia_groupForm.group9.group9c.dm9_q8,formulario,dm9,select_one yesNoNA,keep,dm9_q8,,3HP,Gestão de ARVs e medicamentos profiláticos,Farmácia,dm9_q8
Farmácia_groupForm.group9.group9c.dm9_q9,formulario,dm9,select_one yesNoNA,keep,dm9_q9,,Levofloxacina 250 mg comp.,Gestão de ARVs e medicamentos profiláticos,Farmácia,dm9_q9
Farmácia_groupForm.group9.group9c.dm9_q10,formulario,dm9,select_one yesNoNA,keep,dm9_q10,,Cotrimoxazol 480 mg comp.,Gestão de ARVs e medicamentos profiláticos,Farmácia,dm9_q10
Farmácia_groupForm.group9.group9c.dm9_q11,formulario,dm9,select_one yesNoNA,keep,dm9_q11,,Fluconazol 200 mg comp,Gestão de ARVs e medicamentos profiláticos,Farmácia,dm9_q11
Farmácia_groupForm.groupDS9.naCountG9,formulario,dm9,calculate,keep,naCountG9,naCount,,Gestão de ARVs e medicamentos profiláticos,Farmácia,naCountG9
Farmácia_groupForm.groupDS9.yesCountG9,formulario,dm9,calculate,keep,yesCountG9,yesCount,,Gestão de ARVs e medicamentos profiláticos,Farmácia,yesCountG9
Farmácia_groupForm.groupDS9.noCountG9,formulario,dm9,calculate,keep,noCountG9,noCount,,Gestão de ARVs e medicamentos profiláticos,Farmácia,noCountG9
Farmácia_groupForm.groupDS9.domainScore9,formulario,dm9,calculate,keep,domainScore9,domain_score,,Gestão de ARVs e medicamentos profiláticos,Farmácia,domainScore9
Farmácia_groupForm.groupDS9.FAR21_yes_values,formulario,dm9,note,remove,FAR21_yes_values,,,Gestão de ARVs e medicamentos profiláticos,Farmácia,FAR21_yes_values
Farmácia_groupForm.groupDS9.FAR21_no_values,formulario,dm9,note,remove,FAR21_no_values,,,Gestão de ARVs e medicamentos profiláticos,Farmácia,FAR21_no_values
Farmácia_groupForm.groupDS9.FAR21_Result_view,formulario,dm9,note,remove,FAR21_Result_view,,,Gestão de ARVs e medicamentos profiláticos,Farmácia,FAR21_Result_view
Farmácia_groupForm.group10.group10a.dm10_q1,formulario,dm10,select_one yesNoNA,keep,dm10_q1,,A Unidade Sanitária implementa o pacote de Doença Avançada?,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q1
Farmácia_groupForm.group10.group10b.dm10_q2,formulario,dm10,select_one yesNoNA,keep,dm10_q2,,Avalie se o registo deste pacote está actualizado? (data do último registo na ficha de stock),Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q2
Farmácia_groupForm.group10.group10b.dm10_q3,formulario,dm10,select_one yesNoNA,keep,dm10_q3,,Observe se a farmácia submeteu o Mapa Mensal de Informação de Doença Avançada de HIV (MMIDAH) ao depósito fornecedor? (Verifique os mapas dos 3 meses anteriores a visita),Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q3
Farmácia_groupForm.group10.group10b.dm10_q4,formulario,dm10,select_one yesNoNA,keep,dm10_q4,,A US faz Quimioterapia para utentes com Sarcoma de Kaposi (SK)?,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q4
Farmácia_groupForm.group10.group10c.dm10_q5,formulario,dm10,note,remove,dm10_q5,,Pegue nas Fichas de Stock e verifique se nos últimos seis meses houve ruptura no stock de:,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q5
Farmácia_groupForm.group10.group10d.dm10_q6,formulario,dm10,select_one yesNoNA,keep,dm10_q6,,Doxorrubicina Lipossomal,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q6
Farmácia_groupForm.group10.group10d.dm10_q7,formulario,dm10,select_one yesNoNA,keep,dm10_q7,,Bleomicina 15.000UI inj,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q7
Farmácia_groupForm.group10.group10d.dm10_q8,formulario,dm10,select_one yesNoNA,keep,dm10_q8,,Vincristina 2mg/2mL inj,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q8
Farmácia_groupForm.group10.group10d.dm10_q9,formulario,dm10,select_one yesNoNA,keep,dm10_q9,,Doxorrubicina Dexosicolato,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q9
Farmácia_groupForm.group10.group10e.dm10_q10,formulario,dm10,select_one yesNoNA,keep,dm10_q10,,Teste TB/LAM,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q10
Farmácia_groupForm.group10.group10e.dm10_q11,formulario,dm10,select_one yesNoNA,keep,dm10_q11,,Teste TB/CrAG,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q11
Farmácia_groupForm.group10.group10e.dm10_q12,formulario,dm10,select_one yesNoNA,keep,dm10_q12,,Azitromicina 200mg/5mL Susp,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q12
Farmácia_groupForm.group10.group10e.dm10_q13,formulario,dm10,select_one yesNoNA,keep,dm10_q13,,Azitromicina 500 mg comp,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q13
Farmácia_groupForm.group10.group10f.dm10_q14,formulario,dm10,select_one yesNoNA,keep,dm10_q14,,Cefixima 400mg comp,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q14
Farmácia_groupForm.group10.group10f.dm10_q15,formulario,dm10,select_one yesNoNA,keep,dm10_q15,,Amoxicilina 250mg/5mL Susp,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q15
Farmácia_groupForm.group10.group10f.dm10_q16,formulario,dm10,select_one yesNoNA,keep,dm10_q16,,Amoxicilina 500 mg comp,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q16
Farmácia_groupForm.group10.group10f.dm10_q17,formulario,dm10,select_one yesNoNA,keep,dm10_q17,,Anfotericina B desoxicolata,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q17
Farmácia_groupForm.group10.group10f.dm10_q18,formulario,dm10,select_one yesNoNA,keep,dm10_q18,,Flucitosina 500 mg caps,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q18
Farmácia_groupForm.group10.group10f.dm10_q19,formulario,dm10,select_one yesNoNA,keep,dm10_q19,,4DFC adulto,Gestão de medicamentos de Doença Avançada,Farmácia,dm10_q19
